,0,1,2,3,4,5,6,7
1.02945459,1.168209053,1.120715576,1.110334244,1.096116531,1.080471194,1.05314536,0.9640414077
1.036678407,1.149689729,1.142402398,1.146413258,1.149662004,1.153637225,1.161412916,1.193198568
1.051637915,1.151580983,1.13657652,1.138151921,1.137099342,1.136327945,1.134632225,1.127866278
1.064544922,1.148993464,1.138461213,1.139862351,1.139886369,1.140075075,1.140468344,1.142120521
1.078415206,1.147312629,1.138278203,1.139468897,1.139260464,1.139249212,1.139153881,1.138762806
1.092230587,1.145412859,1.138647524,1.13950357,1.139409659,1.139428423,1.13944888,1.139542484
1.106190592,1.143532331,1.138876093,1.139456106,1.139380737,1.139388904,1.139382444,1.139360343
1.120112408,1.141644484,1.139140753,1.139422859,1.139393562,1.13939652,1.139397619,1.139402912
